CULTURE,ID,SHORT_LABEL,MOBILE_LABEL,LAYER_NAME,HIDDEN,LAST_UPDT_USER,LAST_UPDT_DATE,VERSION,DB_ID,ROW_ID,STATUS,REV_GRP_ID
ru-RU,TYPE.CP_READ.ROW_ID,Row ID,NULL,STD,FALSE,NULL,28:53.6,df6467ed247b423984197c917a43fdcc,NULL,a03b660ea452420bbef90bb2b39b82e8,NULL,NULL
en-US,TYPE.CP_READ.ROW_ID,Row ID,NULL,STD,FALSE,NULL,28:53.6,9779e99ea37b4befbde4fde94e7e7240,NULL,79f8342300584100b1a7ee4a8ab86981,NULL,NULL
en-US,TYPE.CP_READ.ROW_STATUS,Row Status,NULL,STD,FALSE,NULL,28:53.6,63fbf48751c94cd5997099eddf3104bc,NULL,13973ecfb3c5467a927a2abb01838a6e,NULL,NULL
ru-RU,TYPE.CP_READ.ROW_STATUS,Row Status,NULL,STD,FALSE,NULL,28:53.6,ef3ba2f0bf2e4af68bb7e841a6c74991,NULL,c157e6aa80cf4b00adb1b4afae078f76,NULL,NULL
ru-RU,TYPE.CP_READ.START_DATETIME,Дата/время,NULL,STD,FALSE,SYSTEM,56:00.2,35cce002bf924d87af989d37d38236de,NULL,64df61bb59bb43559f816bdec4206090,NULL,NULL
en-US,TYPE.CP_READ.START_DATETIME,Datetime,NULL,STD,FALSE,NULL,28:53.6,bc7eef96baec48dbbbfc2d2396e3399e,NULL,eb2f88b086aa4f56a8a02a90fc30bde3,NULL,NULL
en-US,TYPE.CP_READ.UPDATE_SOURCE,Update Source,NULL,STD,FALSE,NULL,28:53.6,e24c9f75ccfb4773b93bb71e4c1c32ef,NULL,ed131bfc7dd34afa8583da7c67158f46,NULL,NULL
ru-RU,TYPE.CP_READ.UPDATE_SOURCE,Update Source,NULL,STD,FALSE,NULL,28:53.6,3dfd92d80f134cedb55dc8d9c48f4dd2,NULL,008bf3323d044f17be5e68dbe2f70835,NULL,NULL
ru-RU,TYPE.CP_READ.VERSION,Row Version,NULL,STD,FALSE,NULL,28:53.6,ccfd61e5249147e79f73954725e590f2,NULL,55a2a61bf3054acba2bcaaf4e3aa4d4a,NULL,NULL
en-US,TYPE.CP_READ.VERSION,Row Version,NULL,STD,FALSE,NULL,28:53.6,e5900d0c4f38473584018fc28fba6634,NULL,6de298cbfbf748a6b564a5f231dff838,NULL,NULL
en-US,TYPE.CP_READ.VOLTAGE,Cathodic Protection Voltage,Cathodic Protection Voltage,STD,FALSE,NULL,28:53.6,4c3bc35268824d48b7ab572c13b59d22,NULL,286c8ab73d0b4245b3b068c37dc81748,NULL,NULL
ru-RU,TYPE.CP_READ.VOLTAGE,[ru-RU] Cathodic Protection Voltage,[ru-RU] Cathodic Protection Voltage,STD,FALSE,NULL,28:53.6,17ea729be5ae4a66b4e033bcc3986b18,NULL,c9c562fc2e9a4cf8be60a2dacd0df184,NULL,NULL
ru-RU,TYPE.CP_SYS_ITEM,Системы катодной защиты ,NULL,STD,FALSE,SYSTEM,56:00.2,e618bcb0ed3844039c15e6b88a0fda24,NULL,f55de28b42e14861baa9d154591ec054,NULL,NULL
en-US,TYPE.CP_SYS_ITEM,Cathodic Protection Systems,NULL,STD,FALSE,NULL,28:53.6,6d91eaadcf574f018a19667ce5b00122,NULL,6e8e2f4bfcc24117a3e4155ddfb98d2c,NULL,NULL
en-US,TYPE.CP_SYSTEM,Cathodic Protection System,Cathodic Protection System,STD,FALSE,NULL,28:53.6,495bc83bd9b148d884a7a3210ff04ac4,NULL,3436cec938a74a23834f7885d1b71163,NULL,NULL
ru-RU,TYPE.CP_SYSTEM,Система катодной защиты ,[ru-RU] Cathodic Protection System,STD,FALSE,SYSTEM,56:00.2,fd70293fa59143f3aa21b9954c3cd8fb,NULL,9739ad4c5d6943f5b73e06631b67f140,NULL,NULL
ru-RU,TYPE.CP_SYSTEM.BACKFILL,[ru-RU] Backfill,[ru-RU] Depth,STD,FALSE,NULL,28:53.6,a05f98833fd74c97b964e14f1d1dc47a,NULL,d49f4c012bb542e08c6d3d8d7fe9a5df,NULL,NULL
en-US,TYPE.CP_SYSTEM.BACKFILL,Backfill,Depth,STD,FALSE,NULL,28:53.6,74ecf8d2b1ec4e01926949576a4a0a7e,NULL,5550d8d81d9a474eabb182f339263450,NULL,NULL
en-US,TYPE.CP_SYSTEM.DEPTH,Depth,Depth,STD,FALSE,NULL,28:53.6,76d84ffe65b6474789ff982ace4f86e0,NULL,1cbc12d1be744edb976dcada167dbc10,NULL,NULL
ru-RU,TYPE.CP_SYSTEM.DEPTH,[ru-RU] Depth,[ru-RU] Depth,STD,FALSE,NULL,28:53.6,4014d65b8b154787a9f4cccc15b14eaf,NULL,92e3b7cb1b364370a05802b1bef0156e,NULL,NULL
ru-RU,TYPE.CP_SYSTEM.DIA_CABLE,[ru-RU] Buried Cable OD,[ru-RU] Buried Cable OD,STD,FALSE,NULL,28:53.6,e9bba9015dc14c28878cd15971076b0d,NULL,f62aa46d5e9d452f9f3ea498852ee679,NULL,NULL
en-US,TYPE.CP_SYSTEM.DIA_CABLE,Buried Cable OD,Buried Cable OD,STD,FALSE,NULL,28:53.6,ef5554a731074288b26bd7572a4ede71,NULL,7caf0c5d820d4c7d8a2f1da7fbb3b952,NULL,NULL
en-US,TYPE.CP_SYSTEM.INPUT_RECT,Rectifier Input,Rectifier Input,STD,FALSE,NULL,28:53.6,6e97cf1e62db4338a515395651a7458c,NULL,f9de3ebdce864e6bbe6c1e857a7520c5,NULL,NULL
ru-RU,TYPE.CP_SYSTEM.INPUT_RECT,[ru-RU] Rectifier Input,[ru-RU] Rectifier Input,STD,FALSE,NULL,28:53.6,89dbd654d5bb4770ae72d652795d3bf3,NULL,b17b2b8bb71d4e92ae2527e08c3de349,NULL,NULL
ru-RU,TYPE.CP_SYSTEM.LENGTH_ANODE,[ru-RU] Anode Length,[ru-RU] Anode Spacing,STD,FALSE,NULL,28:53.6,ccde3392b2484b398306d2757fa8511c,NULL,ee7367a5830f45b49727843e808c1d88,NULL,NULL
en-US,TYPE.CP_SYSTEM.LENGTH_ANODE,Anode Length,Anode Spacing,STD,FALSE,NULL,28:53.6,ae770049f14a48ca9350f9e61ccb1a1c,NULL,315acb36cd9543e9a129a8953e78753c,NULL,NULL
en-US,TYPE.CP_SYSTEM.LOCATION_ANODE,Location of Anode,Depth,STD,FALSE,NULL,28:53.6,a0df008eba024ecd99e6f42c365c91ea,NULL,5cb804af2d804de8bd197ad90e4786cd,NULL,NULL
